state,district,year,new_parties,new_parties_caste,new_parties_socialist,new_parties_communist,new_parties_secular,new_parties_nationalist,new_parties_economic,new_parties_liberal,new_parties_religious,new_parties_ethnic,new_parties_farleft,new_parties_national_scope,new_parties_state_scope,new_parties_regional_scope,new_parties_subnational_scope,new_parties_farright,new_parties_farming,voting_participation,total_parties,political_concentration
Karnataka,Bangalore Rural,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7216053,4,1000
Karnataka,Bangalore Rural,1989,4,0,0,2,0,0,0,0,0,0,2,2,0,1,1,0,0,0.68141067,6,1666.6666
Karnataka,Bangalore Rural,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.59128326,5,909.09088
Karnataka,Bangalore Rural,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61873472,4,526.3158
Karnataka,Bangalore Rural,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63898116,5,1428.5714
Karnataka,Bangalore Rural,1999,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.60445154,4,2000
Karnataka,Belgaum,1951,4,0,2,1,0,1,0,1,0,0,3,4,0,0,0,0,0,0.61583531,4,1431.2091
Karnataka,Belgaum,1957,3,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.63572949,4,2001.1782
Karnataka,Belgaum,1962,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0.6482904,2,2502.4331
Karnataka,Belgaum,1967,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.68843573,4,1431.1171
Karnataka,Belgaum,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.59302914,3,909.10626
Karnataka,Belgaum,1977,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.58275527,4,1250.035
Karnataka,Belgaum,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.61021894,4,629.01819
Karnataka,Belgaum,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69366163,3,344.82996
Karnataka,Belgaum,1989,3,0,0,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0.68628716,6,625.96576
Karnataka,Belgaum,1991,2,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0.53838742,6,370.61557
Karnataka,Belgaum,1996,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0.56852001,6,21.511024
Karnataka,Belgaum,1998,3,0,0,0,1,0,0,0,0,2,0,0,2,1,3,0,1,0.64855093,7,667.34332
Karnataka,Belgaum,1999,4,2,2,0,0,0,0,2,0,0,2,2,1,1,2,0,0,0.7026031,7,909.63141
Karnataka,Bellary,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.61213958,2,5000
Karnataka,Bellary,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62586302,2,5000
Karnataka,Bellary,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.62204862,2,5000
Karnataka,Bellary,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67495209,2,5000
Karnataka,Bellary,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62631243,3,2500
Karnataka,Bellary,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65027362,2,5000
Karnataka,Bellary,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.54245073,4,2000
Karnataka,Bellary,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66414928,3,1250
Karnataka,Bellary,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.66902035,4,2500
Karnataka,Bellary,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.51266164,4,714.28571
Karnataka,Bellary,1996,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.55606914,5,400
Karnataka,Bellary,1998,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0.62609404,5,1250
Karnataka,Bellary,1999,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6984176,3,3333.3333
Karnataka,Bidar,1951,4,0,1,1,0,1,0,1,0,0,2,2,2,0,2,0,0,0.47155535,4,2500
Karnataka,Bidar,1962,3,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.46912423,4,2500
Karnataka,Bidar,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61064845,3,3333.3333
Karnataka,Bidar,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.54316539,3,2500
Karnataka,Bidar,1977,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.51412451,4,2500
Karnataka,Bidar,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.39950597,4,2000
Karnataka,Bidar,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4504576,4,833.33331
Karnataka,Bidar,1989,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0.59313047,7,714.28571
Karnataka,Bidar,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46134552,4,1428.5714
Karnataka,Bidar,1996,5,0,2,1,0,0,0,1,0,0,3,3,1,1,2,0,0,0.44106108,8,270.27026
Karnataka,Bidar,1998,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.51331574,7,1250
Karnataka,Bidar,1999,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.63423395,5,2000
Karnataka,Bijapur,1951,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.64043611,4,1132.2159
Karnataka,Bijapur,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63252503,2,2049.8896
Karnataka,Bijapur,1962,4,2,0,0,0,0,0,3,0,0,0,2,0,2,2,1,0,0.62381756,5,1703.1846
Karnataka,Bijapur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53516507,3,3333.3333
Karnataka,Bijapur,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.49536437,2,5000
Karnataka,Bijapur,1977,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.64222443,4,1121.5503
Karnataka,Bijapur,1980,4,0,0,1,0,1,0,3,0,0,1,3,0,1,1,0,0,0.55589312,6,418.27148
Karnataka,Bijapur,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61760831,4,252.7036
Karnataka,Bijapur,1989,5,1,0,0,0,0,0,1,2,0,0,2,1,1,2,0,0,0.63111871,7,325.1525
Karnataka,Bijapur,1991,9,2,1,1,2,0,0,2,0,2,3,2,1,6,8,0,0,0.48741654,13,220.41415
Karnataka,Bijapur,1996,6,1,0,0,0,0,0,2,0,2,0,1,1,4,6,0,0,0.5591858,10,193.15358
Karnataka,Bijapur,1998,6,1,2,0,1,0,0,1,0,1,2,2,2,1,3,0,1,0.5794667,10,505.90302
Karnataka,Bijapur,1999,3,1,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0.63093811,6,1003.302
Karnataka,Chamarajanagar,1962,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.61922204,3,2500
Karnataka,Chamarajanagar,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.68454629,3,1250
Karnataka,Chamarajanagar,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.58812124,3,3333.3333
Karnataka,Chamarajanagar,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.66031235,3,2000
Karnataka,Chamarajanagar,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.57277989,4,1666.6666
Karnataka,Chamarajanagar,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64261782,3,666.66669
Karnataka,Chamarajanagar,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.74475074,4,1428.5714
Karnataka,Chamarajanagar,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.61248934,4,588.23529
Karnataka,Chamarajanagar,1996,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0.67593193,6,416.66666
Karnataka,Chamarajanagar,1998,2,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0.69026387,7,1250
Karnataka,Chamarajanagar,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0.73685098,5,2000
Karnataka,Chikkamagaluru,1967,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.63958776,3,2500
Karnataka,Chikkamagaluru,1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.59130269,3,2500
Karnataka,Chikkamagaluru,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.67890275,2,5000
Karnataka,Chikkamagaluru,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.61070752,4,1666.6666
Karnataka,Chikkamagaluru,1984,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.65604937,4,909.09088
Karnataka,Chikkamagaluru,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71286613,5,1428.5714
Karnataka,Chikkamagaluru,1991,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.54666644,5,1428.5714
Karnataka,Chikkamagaluru,1996,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0.65202582,7,588.23529
Karnataka,Chikkamagaluru,1998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.69246101,6,1428.5714
Karnataka,Chikkamagaluru,1999,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.70600319,5,2000
Karnataka,Chitradurga,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.60293198,3,3333.3333
Karnataka,Chitradurga,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.59332484,2,5000
Karnataka,Chitradurga,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6585499,3,3333.3333
Karnataka,Chitradurga,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.68257272,3,2500
Karnataka,Chitradurga,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60683787,3,3333.3333
Karnataka,Chitradurga,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.61766946,3,3333.3333
Karnataka,Chitradurga,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.59897202,4,2500
Karnataka,Chitradurga,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70494211,3,909.09088
Karnataka,Chitradurga,1989,3,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.67630094,5,1666.6666
Karnataka,Chitradurga,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.57044989,4,1428.5714
Karnataka,Chitradurga,1996,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.64583415,6,555.55554
Karnataka,Chitradurga,1998,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0.66202253,5,1666.6666
Karnataka,Chitradurga,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.73778117,3,3333.3333
Karnataka,Dakshina Kannada,1957,4,0,1,1,0,1,0,1,0,0,2,3,0,0,0,0,0,0.57427979,4,1428.881
Karnataka,Dakshina Kannada,1962,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.64461857,5,1111.1804
Karnataka,Dakshina Kannada,1967,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.70706969,3,1113.0543
Karnataka,Dakshina Kannada,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.64718395,5,1133.3468
Karnataka,Dakshina Kannada,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71283251,2,5000
Karnataka,Dakshina Kannada,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.71234936,6,1111.1111
Karnataka,Dakshina Kannada,1984,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.73087054,3,3333.3333
Karnataka,Dakshina Kannada,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.69949305,5,1111.1111
Karnataka,Dakshina Kannada,1991,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.59642071,6,1250
Karnataka,Dakshina Kannada,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71945554,4,833.33331
Karnataka,Dakshina Kannada,1998,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0.73656678,6,1666.6666
Karnataka,Dakshina Kannada,1999,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.73148555,3,3333.3333
Karnataka,Davangere,1977,3,0,0,1,0,1,0,1,0,0,1,3,0,0,0,0,0,0.69328088,3,3333.3333
Karnataka,Davangere,1980,4,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.60151196,4,1666.6666
Karnataka,Davangere,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69669926,4,909.09088
Karnataka,Davangere,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.68823427,4,2000
Karnataka,Davangere,1991,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.56208867,5,714.28571
Karnataka,Davangere,1996,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.65408832,5,416.66666
Karnataka,Davangere,1998,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.70064151,5,1250
Karnataka,Davangere,1999,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.72502065,4,2500
Karnataka,Dharwad,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.64374733,2,2506.3892
Karnataka,Dharwad,1957,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.59483731,3,2000.0022
Karnataka,Dharwad,1962,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.67101949,4,1667.0358
Karnataka,Dharwad,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65302193,4,1669.2797
Karnataka,Dharwad,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.63393152,4,1666.7247
Karnataka,Dharwad,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.70797735,3,2004.6884
Karnataka,Dharwad,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.57306921,5,714.50262
Karnataka,Dharwad,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71388215,4,313.26849
Karnataka,Dharwad,1989,6,0,0,2,0,0,0,0,1,1,2,2,2,1,3,0,0,0.73731542,8,527.16724
Karnataka,Dharwad,1991,3,1,0,0,1,0,0,1,0,0,1,2,0,1,2,0,0,0.54210871,8,222.32239
Karnataka,Dharwad,1996,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.59795606,5,270.35764
Karnataka,Dharwad,1998,4,1,0,0,0,0,0,2,0,2,0,1,1,2,3,0,0,0.67647976,8,833.62286
Karnataka,Dharwad,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.73466086,4,1668.4613
Karnataka,Gulbarga,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.29112154,3,3333.3333
Karnataka,Gulbarga,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.73927093,3,2000
Karnataka,Gulbarga,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.44679713,2,5000
Karnataka,Gulbarga,1967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.49588737,4,2500
Karnataka,Gulbarga,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.50202984,3,3333.3333
Karnataka,Gulbarga,1977,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.51282233,3,3333.3333
Karnataka,Gulbarga,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.46063152,5,1666.6666
Karnataka,Gulbarga,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54064304,3,1111.1111
Karnataka,Gulbarga,1989,5,1,0,1,0,0,0,1,0,0,1,2,0,1,1,0,0,0.61573881,7,909.09088
Karnataka,Gulbarga,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.40926978,5,666.66669
Karnataka,Gulbarga,1996,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.48210174,5,526.3158
Karnataka,Gulbarga,1998,5,2,2,0,0,0,0,2,1,0,2,2,1,2,3,0,0,0.59000665,8,1250
Karnataka,Gulbarga,1999,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.60422331,5,2000
Karnataka,Hassan,1957,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,
Karnataka,Hassan,1962,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.55638117,3,3333.3333
Karnataka,Hassan,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.65690976,2,5000
Karnataka,Hassan,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52643877,3,3333.3333
Karnataka,Hassan,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.69267297,3,3333.3333
Karnataka,Hassan,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.63278103,5,1428.5714
Karnataka,Hassan,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70575976,3,1666.6666
Karnataka,Hassan,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.73780489,4,1428.5714
Karnataka,Hassan,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.67020094,4,833.33331
Karnataka,Hassan,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6805557,4,714.28571
Karnataka,Hassan,1998,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.73737198,5,2000
Karnataka,Hassan,1999,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7335785,4,2000
Karnataka,Hassan Chickmagalur,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.48516965,2,5000
Karnataka,Kodagu,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.67460597,2,5000
Karnataka,Kolar,1951,5,0,1,1,0,1,0,1,0,0,2,4,0,0,0,1,0,0.96860409,5,1428.5714
Karnataka,Kolar,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52613699,2,2000
Karnataka,Kolar,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60070384,2,1000.9855
Karnataka,Kolar,1967,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.63214505,3,2500
Karnataka,Kolar,1971,2,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0.56311619,5,2000
Karnataka,Kolar,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65184063,3,1003.4729
Karnataka,Kolar,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.57085919,5,626.09283
Karnataka,Kolar,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74244881,3,359.57797
Karnataka,Kolar,1989,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.74289322,5,666.83844
Karnataka,Kolar,1991,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.67494649,5,313.36398
Karnataka,Kolar,1996,3,0,1,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0.70980763,7,294.63492
Karnataka,Kolar,1998,4,1,1,1,0,0,0,1,0,1,2,1,0,3,3,0,0,0.72272491,9,667.18848
Karnataka,Kolar,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,3,0,0,0.75318384,7,666.66852
Karnataka,Koppal,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.47790927,2,5000
Karnataka,Koppal,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55980694,2,5000
Karnataka,Koppal,1962,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.56952512,2,5000
Karnataka,Koppal,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62923753,2,5000
Karnataka,Koppal,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51651412,2,5000
Karnataka,Koppal,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56138301,3,3333.3333
Karnataka,Koppal,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.52178276,4,2000
Karnataka,Koppal,1984,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.62063086,4,909.09088
Karnataka,Koppal,1989,3,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.64645851,5,2000
Karnataka,Koppal,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.54056323,5,714.28571
Karnataka,Koppal,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53373611,4,833.33331
Karnataka,Koppal,1998,2,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0.59924805,5,1666.6666
Karnataka,Koppal,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.64263254,4,2500
Karnataka,Mandya,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.5881725,2,5000
Karnataka,Mandya,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.59768116,2,5000
Karnataka,Mandya,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67783582,2,2000
Karnataka,Mandya,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7065571,2,5000
Karnataka,Mandya,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.71418232,2,5000
Karnataka,Mandya,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.70327359,3,2500
Karnataka,Mandya,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.66112441,4,1428.5714
Karnataka,Mandya,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77128744,3,1000
Karnataka,Mandya,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.76224339,4,1250
Karnataka,Mandya,1991,3,1,0,1,1,0,0,1,0,0,1,2,0,1,1,0,1,0.6429435,6,1111.1111
Karnataka,Mandya,1996,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.71703464,5,909.09088
Karnataka,Mandya,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74476045,3,3333.3333
Karnataka,Mandya,1999,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.75657344,5,2000
Karnataka,Mysore,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.97812694,2,2500
Karnataka,Mysore,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0099503,2,2500
Karnataka,Mysore,1962,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0.55523384,5,1666.6666
Karnataka,Mysore,1967,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.61342376,4,2000
Karnataka,Mysore,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.59103769,3,3333.3333
Karnataka,Mysore,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62990808,3,2500
Karnataka,Mysore,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.57736653,5,1111.1111
Karnataka,Mysore,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61741996,3,714.28571
Karnataka,Mysore,1989,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.69736749,5,1428.5714
Karnataka,Mysore,1991,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54098833,4,909.09088
Karnataka,Mysore,1996,3,0,0,0,0,0,0,1,0,1,0,0,2,1,3,0,0,0.62539548,8,344.82758
Karnataka,Mysore,1998,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.69219941,6,1666.6666
Karnataka,Mysore,1999,3,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0.69046378,5,2000
Karnataka,Raichur,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3701162,2,5000
Karnataka,Raichur,1962,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.42854753,2,5000
Karnataka,Raichur,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47665063,2,5000
Karnataka,Raichur,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43903738,2,5000
Karnataka,Raichur,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.50625765,2,5000
Karnataka,Raichur,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.40947381,4,2500
Karnataka,Raichur,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55812204,4,2000
Karnataka,Raichur,1989,3,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.5385254,5,1428.5714
Karnataka,Raichur,1991,3,1,0,0,1,0,0,1,0,0,0,2,0,1,2,0,1,0.39367148,7,909.09088
Karnataka,Raichur,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.43948156,5,1000
Karnataka,Raichur,1998,3,0,0,1,0,0,0,0,0,2,1,1,1,1,2,0,0,0.50622743,6,1428.5714
Karnataka,Raichur,1999,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.58965796,4,2000
Karnataka,Shimoga,1951,4,0,2,0,0,1,0,1,0,0,2,4,0,0,0,1,0,0.75135106,4,2500
Karnataka,Shimoga,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.53889018,2,5000
Karnataka,Shimoga,1962,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.57004398,4,2500
Karnataka,Shimoga,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.66372275,2,5000
Karnataka,Shimoga,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57018858,3,3333.3333
Karnataka,Shimoga,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7309947,2,5000
Karnataka,Shimoga,1980,4,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0.64316487,5,1250
Karnataka,Shimoga,1984,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.70983189,4,909.09088
